auth_id,account_id,session_id,event_time,date_hour,hostname,nas_ip,result,reject_reason,request_count,accept_count,reject_count,latency_ms,retry_count,province_code,timestamp,ip,sbr_server,request_current_rate,request_average_rate,request_peak_rate,accept,accept_current_rate,accept_average_rate,accept_peak_rate,reject,reject_current_rate,reject_average_rate,reject_peak_rate,invalid_request,failed_authentication,total_transactions,transactions_retried,dropped_packet,total_retry_packets,failed_on_check_list,insufficient_resources,silent_discard,proxy_failure,rejected_by_proxy
AUTH017038,ACC0018,SES017038,2026-08-19 14:00:00,2026-08-19-14,radius-kv1,10.0.17.1,accept,,1,1,0,19.56,0,NBH,2026-08-19 14:00:00,10.0.17.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH020038,ACC0021,SES020038,2026-08-19 14:00:00,2026-08-19-14,radius-kv3,10.0.20.1,accept,,1,1,0,26.8,0,HCM,2026-08-19 14:00:00,10.0.20.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH023038,ACC0024,SES023038,2026-08-19 14:00:00,2026-08-19-14,radius-kv3,10.0.23.1,accept,,1,1,0,10.92,0,HCM,2026-08-19 14:00:00,10.0.23.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH026038,ACC0027,SES026038,2026-08-19 14:00:00,2026-08-19-14,radius-kv2,10.0.26.1,accept,,1,1,0,16.77,0,KHA,2026-08-19 14:00:00,10.0.26.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH029038,ACC0030,SES029038,2026-08-19 14:00:00,2026-08-19-14,radius-kv2,10.0.29.1,accept,,1,1,0,10.0,0,KHA,2026-08-19 14:00:00,10.0.29.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000039,ACC0001,SES000039,2026-08-19 15:00:00,2026-08-19-15,radius-kv1,10.0.0.1,accept,,1,1,0,29.58,0,DBN,2026-08-19 15:00:00,10.0.0.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH003039,ACC0004,SES003039,2026-08-19 15:00:00,2026-08-19-15,radius-kv1,10.0.3.1,accept,,1,1,0,22.74,0,DBN,2026-08-19 15:00:00,10.0.3.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH006039,ACC0007,SES006039,2026-08-19 15:00:00,2026-08-19-15,radius-kv1,10.0.6.1,accept,,1,1,0,31.76,0,SLA,2026-08-19 15:00:00,10.0.6.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH009039,ACC0010,SES009039,2026-08-19 15:00:00,2026-08-19-15,radius-kv1,10.0.9.1,accept,,1,1,0,6.17,0,SLA,2026-08-19 15:00:00,10.0.9.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH012039,ACC0013,SES012039,2026-08-19 15:00:00,2026-08-19-15,radius-kv3,10.0.12.1,accept,,1,1,0,22.53,0,CMU,2026-08-19 15:00:00,10.0.12.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH015039,ACC0016,SES015039,2026-08-19 15:00:00,2026-08-19-15,radius-kv1,10.0.15.1,accept,,1,1,0,11.9,0,NBH,2026-08-19 15:00:00,10.0.15.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH018039,ACC0019,SES018039,2026-08-19 15:00:00,2026-08-19-15,radius-kv1,10.0.18.1,accept,,1,1,0,33.32,0,NBH,2026-08-19 15:00:00,10.0.18.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH021039,ACC0022,SES021039,2026-08-19 15:00:00,2026-08-19-15,radius-kv3,10.0.21.1,accept,,1,1,0,24.71,0,HCM,2026-08-19 15:00:00,10.0.21.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH024039,ACC0025,SES024039,2026-08-19 15:00:00,2026-08-19-15,radius-kv3,10.0.24.1,accept,,1,1,0,27.94,0,HCM,2026-08-19 15:00:00,10.0.24.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH027039,ACC0028,SES027039,2026-08-19 15:00:00,2026-08-19-15,radius-kv2,10.0.27.1,accept,,1,1,0,17.0,0,KHA,2026-08-19 15:00:00,10.0.27.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH001040,ACC0002,SES001040,2026-08-19 16:00:00,2026-08-19-16,radius-kv1,10.0.1.1,accept,,1,1,0,8.29,0,DBN,2026-08-19 16:00:00,10.0.1.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH004040,ACC0005,SES004040,2026-08-19 16:00:00,2026-08-19-16,radius-kv1,10.0.4.1,accept,,1,1,0,18.79,0,DBN,2026-08-19 16:00:00,10.0.4.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH007040,ACC0008,SES007040,2026-08-19 16:00:00,2026-08-19-16,radius-kv1,10.0.7.1,accept,,1,1,0,23.61,0,SLA,2026-08-19 16:00:00,10.0.7.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH010040,ACC0011,SES010040,2026-08-19 16:00:00,2026-08-19-16,radius-kv3,10.0.10.1,accept,,1,1,0,22.36,0,CMU,2026-08-19 16:00:00,10.0.10.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH013040,ACC0014,SES013040,2026-08-19 16:00:00,2026-08-19-16,radius-kv3,10.0.13.1,accept,,1,1,0,17.23,0,CMU,2026-08-19 16:00:00,10.0.13.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH016040,ACC0017,SES016040,2026-08-19 16:00:00,2026-08-19-16,radius-kv1,10.0.16.1,accept,,1,1,0,25.77,0,NBH,2026-08-19 16:00:00,10.0.16.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH019040,ACC0020,SES019040,2026-08-19 16:00:00,2026-08-19-16,radius-kv1,10.0.19.1,accept,,1,1,0,6.1,0,NBH,2026-08-19 16:00:00,10.0.19.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH022040,ACC0023,SES022040,2026-08-19 16:00:00,2026-08-19-16,radius-kv3,10.0.22.1,accept,,1,1,0,15.27,0,HCM,2026-08-19 16:00:00,10.0.22.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH025040,ACC0026,SES025040,2026-08-19 16:00:00,2026-08-19-16,radius-kv2,10.0.25.1,accept,,1,1,0,9.73,0,KHA,2026-08-19 16:00:00,10.0.25.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH028040,ACC0029,SES028040,2026-08-19 16:00:00,2026-08-19-16,radius-kv2,10.0.28.1,accept,,1,1,0,5.36,0,KHA,2026-08-19 16:00:00,10.0.28.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH002041,ACC0003,SES002041,2026-08-19 17:00:00,2026-08-19-17,radius-kv1,10.0.2.1,accept,,1,1,0,35.0,0,DBN,2026-08-19 17:00:00,10.0.2.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH005041,ACC0006,SES005041,2026-08-19 17:00:00,2026-08-19-17,radius-kv1,10.0.5.1,accept,,1,1,0,25.9,0,SLA,2026-08-19 17:00:00,10.0.5.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH008041,ACC0009,SES008041,2026-08-19 17:00:00,2026-08-19-17,radius-kv1,10.0.8.1,accept,,1,1,0,22.69,0,SLA,2026-08-19 17:00:00,10.0.8.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH011041,ACC0012,SES011041,2026-08-19 17:00:00,2026-08-19-17,radius-kv3,10.0.11.1,accept,,1,1,0,23.8,0,CMU,2026-08-19 17:00:00,10.0.11.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH014041,ACC0015,SES014041,2026-08-19 17:00:00,2026-08-19-17,radius-kv3,10.0.14.1,accept,,1,1,0,9.24,0,CMU,2026-08-19 17:00:00,10.0.14.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH017041,ACC0018,SES017041,2026-08-19 17:00:00,2026-08-19-17,radius-kv1,10.0.17.1,accept,,1,1,0,9.93,0,NBH,2026-08-19 17:00:00,10.0.17.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH020041,ACC0021,SES020041,2026-08-19 17:00:00,2026-08-19-17,radius-kv3,10.0.20.1,accept,,1,1,0,23.24,0,HCM,2026-08-19 17:00:00,10.0.20.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH023041,ACC0024,SES023041,2026-08-19 17:00:00,2026-08-19-17,radius-kv3,10.0.23.1,accept,,1,1,0,9.83,0,HCM,2026-08-19 17:00:00,10.0.23.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH026041,ACC0027,SES026041,2026-08-19 17:00:00,2026-08-19-17,radius-kv2,10.0.26.1,accept,,1,1,0,10.48,0,KHA,2026-08-19 17:00:00,10.0.26.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH029041,ACC0030,SES029041,2026-08-19 17:00:00,2026-08-19-17,radius-kv2,10.0.29.1,accept,,1,1,0,12.48,0,KHA,2026-08-19 17:00:00,10.0.29.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000042,ACC0001,SES000042,2026-08-19 18:00:00,2026-08-19-18,radius-kv1,10.0.0.1,accept,,1,1,0,25.0,0,DBN,2026-08-19 18:00:00,10.0.0.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH003042,ACC0004,SES003042,2026-08-19 18:00:00,2026-08-19-18,radius-kv1,10.0.3.1,accept,,1,1,0,28.42,0,DBN,2026-08-19 18:00:00,10.0.3.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH006042,ACC0007,SES006042,2026-08-19 18:00:00,2026-08-19-18,radius-kv1,10.0.6.1,accept,,1,1,0,14.9,0,SLA,2026-08-19 18:00:00,10.0.6.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH009042,ACC0010,SES009042,2026-08-19 18:00:00,2026-08-19-18,radius-kv1,10.0.9.1,accept,,1,1,0,5.37,0,SLA,2026-08-19 18:00:00,10.0.9.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH012042,ACC0013,SES012042,2026-08-19 18:00:00,2026-08-19-18,radius-kv3,10.0.12.1,accept,,1,1,0,9.49,0,CMU,2026-08-19 18:00:00,10.0.12.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH015042,ACC0016,SES015042,2026-08-19 18:00:00,2026-08-19-18,radius-kv1,10.0.15.1,accept,,1,1,0,7.28,0,NBH,2026-08-19 18:00:00,10.0.15.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH018042,ACC0019,SES018042,2026-08-19 18:00:00,2026-08-19-18,radius-kv1,10.0.18.1,accept,,1,1,0,15.7,0,NBH,2026-08-19 18:00:00,10.0.18.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH021042,ACC0022,SES021042,2026-08-19 18:00:00,2026-08-19-18,radius-kv3,10.0.21.1,accept,,1,1,0,33.64,0,HCM,2026-08-19 18:00:00,10.0.21.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH024042,ACC0025,SES024042,2026-08-19 18:00:00,2026-08-19-18,radius-kv3,10.0.24.1,accept,,1,1,0,12.69,0,HCM,2026-08-19 18:00:00,10.0.24.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH027042,ACC0028,SES027042,2026-08-19 18:00:00,2026-08-19-18,radius-kv2,10.0.27.1,accept,,1,1,0,11.87,0,KHA,2026-08-19 18:00:00,10.0.27.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH001043,ACC0002,SES001043,2026-08-19 19:00:00,2026-08-19-19,radius-kv1,10.0.1.1,accept,,1,1,0,32.96,0,DBN,2026-08-19 19:00:00,10.0.1.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH004043,ACC0005,SES004043,2026-08-19 19:00:00,2026-08-19-19,radius-kv1,10.0.4.1,accept,,1,1,0,9.87,0,DBN,2026-08-19 19:00:00,10.0.4.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH007043,ACC0008,SES007043,2026-08-19 19:00:00,2026-08-19-19,radius-kv1,10.0.7.1,accept,,1,1,0,21.26,0,SLA,2026-08-19 19:00:00,10.0.7.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH010043,ACC0011,SES010043,2026-08-19 19:00:00,2026-08-19-19,radius-kv3,10.0.10.1,accept,,1,1,0,33.6,0,CMU,2026-08-19 19:00:00,10.0.10.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH013043,ACC0014,SES013043,2026-08-19 19:00:00,2026-08-19-19,radius-kv3,10.0.13.1,accept,,1,1,0,13.14,0,CMU,2026-08-19 19:00:00,10.0.13.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH016043,ACC0017,SES016043,2026-08-19 19:00:00,2026-08-19-19,radius-kv1,10.0.16.1,accept,,1,1,0,10.51,0,NBH,2026-08-19 19:00:00,10.0.16.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH019043,ACC0020,SES019043,2026-08-19 19:00:00,2026-08-19-19,radius-kv1,10.0.19.1,accept,,1,1,0,6.4,0,NBH,2026-08-19 19:00:00,10.0.19.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH022043,ACC0023,SES022043,2026-08-19 19:00:00,2026-08-19-19,radius-kv3,10.0.22.1,accept,,1,1,0,8.31,0,HCM,2026-08-19 19:00:00,10.0.22.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH025043,ACC0026,SES025043,2026-08-19 19:00:00,2026-08-19-19,radius-kv2,10.0.25.1,accept,,1,1,0,17.0,0,KHA,2026-08-19 19:00:00,10.0.25.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH028043,ACC0029,SES028043,2026-08-19 19:00:00,2026-08-19-19,radius-kv2,10.0.28.1,accept,,1,1,0,8.17,0,KHA,2026-08-19 19:00:00,10.0.28.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH002044,ACC0003,SES002044,2026-08-19 20:00:00,2026-08-19-20,radius-kv1,10.0.2.1,accept,,1,1,0,27.47,0,DBN,2026-08-19 20:00:00,10.0.2.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH005044,ACC0006,SES005044,2026-08-19 20:00:00,2026-08-19-20,radius-kv1,10.0.5.1,accept,,1,1,0,6.72,0,SLA,2026-08-19 20:00:00,10.0.5.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH008044,ACC0009,SES008044,2026-08-19 20:00:00,2026-08-19-20,radius-kv1,10.0.8.1,accept,,1,1,0,24.45,0,SLA,2026-08-19 20:00:00,10.0.8.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH011044,ACC0012,SES011044,2026-08-19 20:00:00,2026-08-19-20,radius-kv3,10.0.11.1,accept,,1,1,0,13.86,0,CMU,2026-08-19 20:00:00,10.0.11.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH014044,ACC0015,SES014044,2026-08-19 20:00:00,2026-08-19-20,radius-kv3,10.0.14.1,accept,,1,1,0,15.27,0,CMU,2026-08-19 20:00:00,10.0.14.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH017044,ACC0018,SES017044,2026-08-19 20:00:00,2026-08-19-20,radius-kv1,10.0.17.1,accept,,1,1,0,11.9,0,NBH,2026-08-19 20:00:00,10.0.17.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH020044,ACC0021,SES020044,2026-08-19 20:00:00,2026-08-19-20,radius-kv3,10.0.20.1,accept,,1,1,0,16.14,0,HCM,2026-08-19 20:00:00,10.0.20.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH023044,ACC0024,SES023044,2026-08-19 20:00:00,2026-08-19-20,radius-kv3,10.0.23.1,accept,,1,1,0,8.77,0,HCM,2026-08-19 20:00:00,10.0.23.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH026044,ACC0027,SES026044,2026-08-19 20:00:00,2026-08-19-20,radius-kv2,10.0.26.1,accept,,1,1,0,15.05,0,KHA,2026-08-19 20:00:00,10.0.26.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH029044,ACC0030,SES029044,2026-08-19 20:00:00,2026-08-19-20,radius-kv2,10.0.29.1,accept,,1,1,0,34.56,0,KHA,2026-08-19 20:00:00,10.0.29.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000045,ACC0001,SES000045,2026-08-19 21:00:00,2026-08-19-21,radius-kv1,10.0.0.1,accept,,1,1,0,17.62,0,DBN,2026-08-19 21:00:00,10.0.0.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH003045,ACC0004,SES003045,2026-08-19 21:00:00,2026-08-19-21,radius-kv1,10.0.3.1,accept,,1,1,0,18.51,0,DBN,2026-08-19 21:00:00,10.0.3.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH006045,ACC0007,SES006045,2026-08-19 21:00:00,2026-08-19-21,radius-kv1,10.0.6.1,accept,,1,1,0,33.27,0,SLA,2026-08-19 21:00:00,10.0.6.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH009045,ACC0010,SES009045,2026-08-19 21:00:00,2026-08-19-21,radius-kv1,10.0.9.1,accept,,1,1,0,23.85,0,SLA,2026-08-19 21:00:00,10.0.9.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH012045,ACC0013,SES012045,2026-08-19 21:00:00,2026-08-19-21,radius-kv3,10.0.12.1,accept,,1,1,0,7.65,0,CMU,2026-08-19 21:00:00,10.0.12.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH015045,ACC0016,SES015045,2026-08-19 21:00:00,2026-08-19-21,radius-kv1,10.0.15.1,accept,,1,1,0,13.68,0,NBH,2026-08-19 21:00:00,10.0.15.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH018045,ACC0019,SES018045,2026-08-19 21:00:00,2026-08-19-21,radius-kv1,10.0.18.1,accept,,1,1,0,17.73,0,NBH,2026-08-19 21:00:00,10.0.18.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH021045,ACC0022,SES021045,2026-08-19 21:00:00,2026-08-19-21,radius-kv3,10.0.21.1,accept,,1,1,0,8.04,0,HCM,2026-08-19 21:00:00,10.0.21.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH024045,ACC0025,SES024045,2026-08-19 21:00:00,2026-08-19-21,radius-kv3,10.0.24.1,accept,,1,1,0,31.24,0,HCM,2026-08-19 21:00:00,10.0.24.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH027045,ACC0028,SES027045,2026-08-19 21:00:00,2026-08-19-21,radius-kv2,10.0.27.1,accept,,1,1,0,8.83,0,KHA,2026-08-19 21:00:00,10.0.27.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH001046,ACC0002,SES001046,2026-08-19 22:00:00,2026-08-19-22,radius-kv1,10.0.1.1,accept,,1,1,0,27.84,0,DBN,2026-08-19 22:00:00,10.0.1.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH004046,ACC0005,SES004046,2026-08-19 22:00:00,2026-08-19-22,radius-kv1,10.0.4.1,accept,,1,1,0,26.49,0,DBN,2026-08-19 22:00:00,10.0.4.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH007046,ACC0008,SES007046,2026-08-19 22:00:00,2026-08-19-22,radius-kv1,10.0.7.1,accept,,1,1,0,26.95,0,SLA,2026-08-19 22:00:00,10.0.7.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH010046,ACC0011,SES010046,2026-08-19 22:00:00,2026-08-19-22,radius-kv3,10.0.10.1,accept,,1,1,0,23.79,0,CMU,2026-08-19 22:00:00,10.0.10.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH013046,ACC0014,SES013046,2026-08-19 22:00:00,2026-08-19-22,radius-kv3,10.0.13.1,accept,,1,1,0,25.62,0,CMU,2026-08-19 22:00:00,10.0.13.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH016046,ACC0017,SES016046,2026-08-19 22:00:00,2026-08-19-22,radius-kv1,10.0.16.1,accept,,1,1,0,24.69,0,NBH,2026-08-19 22:00:00,10.0.16.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH019046,ACC0020,SES019046,2026-08-19 22:00:00,2026-08-19-22,radius-kv1,10.0.19.1,accept,,1,1,0,23.73,0,NBH,2026-08-19 22:00:00,10.0.19.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH022046,ACC0023,SES022046,2026-08-19 22:00:00,2026-08-19-22,radius-kv3,10.0.22.1,accept,,1,1,0,25.76,0,HCM,2026-08-19 22:00:00,10.0.22.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH025046,ACC0026,SES025046,2026-08-19 22:00:00,2026-08-19-22,radius-kv2,10.0.25.1,accept,,1,1,0,23.0,0,KHA,2026-08-19 22:00:00,10.0.25.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH028046,ACC0029,SES028046,2026-08-19 22:00:00,2026-08-19-22,radius-kv2,10.0.28.1,accept,,1,1,0,6.54,0,KHA,2026-08-19 22:00:00,10.0.28.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH002047,ACC0003,SES002047,2026-08-19 23:00:00,2026-08-19-23,radius-kv1,10.0.2.1,accept,,1,1,0,22.41,0,DBN,2026-08-19 23:00:00,10.0.2.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH005047,ACC0006,SES005047,2026-08-19 23:00:00,2026-08-19-23,radius-kv1,10.0.5.1,accept,,1,1,0,23.45,0,SLA,2026-08-19 23:00:00,10.0.5.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH008047,ACC0009,SES008047,2026-08-19 23:00:00,2026-08-19-23,radius-kv1,10.0.8.1,accept,,1,1,0,20.24,0,SLA,2026-08-19 23:00:00,10.0.8.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH011047,ACC0012,SES011047,2026-08-19 23:00:00,2026-08-19-23,radius-kv3,10.0.11.1,accept,,1,1,0,16.04,0,CMU,2026-08-19 23:00:00,10.0.11.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH014047,ACC0015,SES014047,2026-08-19 23:00:00,2026-08-19-23,radius-kv3,10.0.14.1,accept,,1,1,0,11.43,0,CMU,2026-08-19 23:00:00,10.0.14.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH017047,ACC0018,SES017047,2026-08-19 23:00:00,2026-08-19-23,radius-kv1,10.0.17.1,accept,,1,1,0,6.2,0,NBH,2026-08-19 23:00:00,10.0.17.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH020047,ACC0021,SES020047,2026-08-19 23:00:00,2026-08-19-23,radius-kv3,10.0.20.1,accept,,1,1,0,6.23,0,HCM,2026-08-19 23:00:00,10.0.20.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH023047,ACC0024,SES023047,2026-08-19 23:00:00,2026-08-19-23,radius-kv3,10.0.23.1,accept,,1,1,0,27.37,0,HCM,2026-08-19 23:00:00,10.0.23.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH026047,ACC0027,SES026047,2026-08-19 23:00:00,2026-08-19-23,radius-kv2,10.0.26.1,accept,,1,1,0,6.24,0,KHA,2026-08-19 23:00:00,10.0.26.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH029047,ACC0030,SES029047,2026-08-19 23:00:00,2026-08-19-23,radius-kv2,10.0.29.1,accept,,1,1,0,13.17,0,KHA,2026-08-19 23:00:00,10.0.29.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000048,ACC0001,SES000048,2026-08-20 00:00:00,2026-08-20-00,radius-kv1,10.0.0.1,accept,,1,1,0,7.32,0,DBN,2026-08-20 00:00:00,10.0.0.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH003048,ACC0004,SES003048,2026-08-20 00:00:00,2026-08-20-00,radius-kv1,10.0.3.1,accept,,1,1,0,16.49,0,DBN,2026-08-20 00:00:00,10.0.3.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
