table_fqn,catalog,schema,table_name,domain,column_name,column_fqn,data_type,data_type_display,is_key_candidate,description
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nho_pre_sr,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nho_pre_sr,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,vonr_cdr,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.vonr_cdr,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,inter_rat_ho_sr,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.inter_rat_ho_sr,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,epsfb_success,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.epsfb_success,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,inter_rat_ho_pre_att,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.inter_rat_ho_pre_att,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nsa_ps_traffic_gb,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nsa_ps_traffic_gb,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nsa_dl_ps_traffic_gb,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nsa_dl_ps_traffic_gb,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,inter_rat_ho_pre_sr,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.inter_rat_ho_pre_sr,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nho_exe_success,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nho_exe_success,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nsa_ul_ps_traffic_gb,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nsa_ul_ps_traffic_gb,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nho_pre_success,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nho_pre_success,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nrrc_success,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nrrc_success,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,vonr_cssr,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.vonr_cssr,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,sample_qpsk_ul,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.sample_qpsk_ul,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,sample_dl_cqi,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.sample_dl_cqi,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,total_modulation_sample_ul,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.total_modulation_sample_ul,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_qpsk_ul,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_qpsk_ul,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_256qam_ul,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_256qam_ul,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,sample_16qam_ul,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.sample_16qam_ul,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,sample_qpsk_dl,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.sample_qpsk_dl,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,avg_dl_cqi,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.avg_dl_cqi,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,sample_16qam_dl,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.sample_16qam_dl,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,sample_256qam_ul,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.sample_256qam_ul,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,total_modulation_sample_dl,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.total_modulation_sample_dl,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,sample_64qam_ul,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.sample_64qam_ul,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_16qam_ul,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_16qam_ul,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,sample_256qam_dl,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.sample_256qam_dl,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,sample_64qam_dl,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.sample_64qam_dl,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,avg_ul_sinr_pusch,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.avg_ul_sinr_pusch,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_64qam_ul,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_64qam_ul,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nr_ul_bps_hz_ms,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nr_ul_bps_hz_ms,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,max_rrc_connected_sa_user,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.max_rrc_connected_sa_user,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nr_ul_bps_hz,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nr_ul_bps_hz,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nr_ul_bps_hz_ts,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nr_ul_bps_hz_ts,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,avg_rrc_connected_sa_user,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.avg_rrc_connected_sa_user,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,avg_rtwp,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.avg_rtwp,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,pscell_change_success_intra,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.pscell_change_success_intra,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,pscell_change_attempt_intra,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.pscell_change_attempt_intra,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,pscell_change_sr_intra,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.pscell_change_sr_intra,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_64qam_dl,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_64qam_dl,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,en_dc_ssr_in_enodeb,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.en_dc_ssr_in_enodeb,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,no_times_celldowauto,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.no_times_celldowauto,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nr_dl_bps_hz_ms,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nr_dl_bps_hz_ms,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_qpsk_dl,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_qpsk_dl,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,en_dc_att_in_enodeb,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.en_dc_att_in_enodeb,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_256qam_dl,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_256qam_dl,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,en_dc_succ_in_enodeb,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.en_dc_succ_in_enodeb,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,pscell_change_success_in_enodeb,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.pscell_change_success_in_enodeb,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_16qam_dl,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_16qam_dl,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,no_times_celldowman,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.no_times_celldowman,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nr_dl_bps_hz_ts,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nr_dl_bps_hz_ts,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,pscell_change_sr_in_enodeb,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.pscell_change_sr_in_enodeb,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,pscell_change_attempt_in_enodeb,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.pscell_change_attempt_in_enodeb,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nr_dl_bps_hz,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nr_dl_bps_hz,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nr_rlc_dl_delay_ms,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nr_rlc_dl_delay_ms,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nr_nsa_total_release,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nr_nsa_total_release,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nr_nsa_arnormal_release,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nr_nsa_arnormal_release,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nr_nsa_cdr,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nr_nsa_cdr,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,vonr_traffic_erl,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.vonr_traffic_erl,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,vonr_ng_sr,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.vonr_ng_sr,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,vonr_ng_success,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.vonr_ng_success,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,vonr_nrrc_attempt,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.vonr_nrrc_attempt,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,vonr_nrrc_sr,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.vonr_nrrc_sr,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,vonr_nrrc_success,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.vonr_nrrc_success,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,vonr_ng_attempt,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.vonr_ng_attempt,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_pdsch_sched_empslotforc_30khz_ts,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_pdsch_sched_empslotforc_30khz_ts,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_initial_dl_bler_ms,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_initial_dl_bler_ms,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_reported_rank2,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_reported_rank2,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nr_dl_64qam_samples,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nr_dl_64qam_samples,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nr_dl_16qam_samples,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nr_dl_16qam_samples,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_pdsch_slot_utilization_ms,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_pdsch_slot_utilization_ms,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,en_dc_inter_sgnodeb_pscell_change_sr_,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.en_dc_inter_sgnodeb_pscell_change_sr_,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ul_cell_throughput_mbps_over_sche_time,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ul_cell_throughput_mbps_over_sche_time,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,prach_msg2_msg1,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.prach_msg2_msg1,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,reported_rank_total_sample,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.reported_rank_total_sample,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_pdcch_cce_utilization_ts,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_pdcch_cce_utilization_ts,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,en_dc_drop_at_5g_leg,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.en_dc_drop_at_5g_leg,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,nr_dl_samples_total,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.nr_dl_samples_total,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_residual_dl_bler_ts,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_residual_dl_bler_ts,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,en_dc_intra_sgnodeb_pscell_change_succ,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.en_dc_intra_sgnodeb_pscell_change_succ,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ul_symbol_utilization,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ul_symbol_utilization,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_dl_bler_total_ms,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_dl_bler_total_ms,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,dl_drb_traffic_volume,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.dl_drb_traffic_volume,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_pusch_slot_utilization,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_pusch_slot_utilization,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_inscell_data_ts,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_inscell_data_ts,VARCHAR,varchar,True,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_reported_rank1,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_reported_rank1,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_dl_unrestricted_traffic,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_dl_unrestricted_traffic,VARCHAR,varchar,False,
VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view,hive,npms,kpi_access5g_5g_cell_peak_view,Network KPI/5G,ty_le_dl_unrestricted_traffic_ms,VTNet Datalake Presto.hive.npms.kpi_access5g_5g_cell_peak_view.ty_le_dl_unrestricted_traffic_ms,VARCHAR,varchar,False,
