uptime_id,device_id,ne_id,record_time,date_hour,uptime_s,uptime_delta_s,wan_uptime_s,connect_status,ip_address,province_code,station_id,firmware_version,temperature_c,duration,created_date,uptime,uptime_delta,uptime_wanppp,uptime_wanppp_delta,product_class,sw_version,manufacture,serial_number,last_contact_time,pppoe_username,device_code,device_type_code,network_type,network_class,station_code,location_id,location_code,country_name,area_name,province_name,district_name,country_code,area_code,district_code
UP000006,CPE0001,NE0001,2026-08-18 06:00:00,2026-08-18-06,108000,10800,107900,connected,100.64.0.0,DBN,ST0101,1.2.1,48.46,10800,2026-08-18 06:00:00,108000,10800,107900,10800,CPE,1.2.1,ZTE,SYNTH00000001,2026-08-18 06:00:00,demo_acc0001,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP003006,CPE0004,NE0004,2026-08-18 06:00:00,2026-08-18-06,108000,10800,107900,connected,100.64.0.3,DBN,ST0102,1.2.1,53.32,10800,2026-08-18 06:00:00,108000,10800,107900,10800,CPE,1.2.1,ZTE,SYNTH00000004,2026-08-18 06:00:00,demo_acc0004,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP006006,CPE0007,NE0007,2026-08-18 06:00:00,2026-08-18-06,108000,10800,107900,connected,100.64.0.6,SLA,ST0202,1.2.1,41.85,10800,2026-08-18 06:00:00,108000,10800,107900,10800,CPE,1.2.1,ZTE,SYNTH00000007,2026-08-18 06:00:00,demo_acc0007,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP009006,CPE0010,NE0010,2026-08-18 06:00:00,2026-08-18-06,108000,10800,107900,connected,100.64.0.9,SLA,ST0201,1.2.1,43.24,10800,2026-08-18 06:00:00,108000,10800,107900,10800,CPE,1.2.1,ZTE,SYNTH00000010,2026-08-18 06:00:00,demo_acc0010,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP012006,CPE0013,NE0013,2026-08-18 06:00:00,2026-08-18-06,108000,10800,107900,connected,100.64.0.12,CMU,ST0301,1.2.1,39.32,10800,2026-08-18 06:00:00,108000,10800,107900,10800,CPE,1.2.1,ZTE,SYNTH00000013,2026-08-18 06:00:00,demo_acc0013,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP015006,CPE0016,NE0016,2026-08-18 06:00:00,2026-08-18-06,108000,10800,107900,connected,100.64.0.15,NBH,ST0401,1.2.1,54.34,10800,2026-08-18 06:00:00,108000,10800,107900,10800,CPE,1.2.1,ZTE,SYNTH00000016,2026-08-18 06:00:00,demo_acc0016,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP018006,CPE0019,NE0019,2026-08-18 06:00:00,2026-08-18-06,108000,10800,107900,connected,100.64.0.18,NBH,ST0402,1.2.1,36.33,10800,2026-08-18 06:00:00,108000,10800,107900,10800,CPE,1.2.1,ZTE,SYNTH00000019,2026-08-18 06:00:00,demo_acc0019,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP021006,CPE0022,NE0022,2026-08-18 06:00:00,2026-08-18-06,108000,10800,107900,connected,100.64.0.21,HCM,ST0502,1.2.1,38.05,10800,2026-08-18 06:00:00,108000,10800,107900,10800,CPE,1.2.1,ZTE,SYNTH00000022,2026-08-18 06:00:00,demo_acc0022,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP024006,CPE0025,NE0025,2026-08-18 06:00:00,2026-08-18-06,108000,10800,107900,connected,100.64.0.24,HCM,ST0501,1.2.1,35.44,10800,2026-08-18 06:00:00,108000,10800,107900,10800,CPE,1.2.1,ZTE,SYNTH00000025,2026-08-18 06:00:00,demo_acc0025,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP027006,CPE0028,NE0028,2026-08-18 06:00:00,2026-08-18-06,108000,10800,107900,connected,100.64.0.27,KHA,ST0601,1.2.1,52.85,10800,2026-08-18 06:00:00,108000,10800,107900,10800,CPE,1.2.1,ZTE,SYNTH00000028,2026-08-18 06:00:00,demo_acc0028,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP001007,CPE0002,NE0002,2026-08-18 07:00:00,2026-08-18-07,111600,10800,111500,connected,100.64.0.1,DBN,ST0102,1.2.1,40.49,10800,2026-08-18 07:00:00,111600,10800,111500,10800,CPE,1.2.1,ZTE,SYNTH00000002,2026-08-18 07:00:00,demo_acc0002,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP004007,CPE0005,NE0005,2026-08-18 07:00:00,2026-08-18-07,111600,10800,111500,connected,100.64.0.4,DBN,ST0101,1.2.1,52.91,10800,2026-08-18 07:00:00,111600,10800,111500,10800,CPE,1.2.1,ZTE,SYNTH00000005,2026-08-18 07:00:00,demo_acc0005,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP007007,CPE0008,NE0008,2026-08-18 07:00:00,2026-08-18-07,111600,10800,111500,connected,100.64.0.7,SLA,ST0201,1.2.1,42.44,10800,2026-08-18 07:00:00,111600,10800,111500,10800,CPE,1.2.1,ZTE,SYNTH00000008,2026-08-18 07:00:00,demo_acc0008,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP010007,CPE0011,NE0011,2026-08-18 07:00:00,2026-08-18-07,111600,10800,111500,connected,100.64.0.10,CMU,ST0301,1.2.1,52.75,10800,2026-08-18 07:00:00,111600,10800,111500,10800,CPE,1.2.1,ZTE,SYNTH00000011,2026-08-18 07:00:00,demo_acc0011,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP013007,CPE0014,NE0014,2026-08-18 07:00:00,2026-08-18-07,111600,10800,111500,connected,100.64.0.13,CMU,ST0302,1.2.1,37.97,10800,2026-08-18 07:00:00,111600,10800,111500,10800,CPE,1.2.1,ZTE,SYNTH00000014,2026-08-18 07:00:00,demo_acc0014,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP016007,CPE0017,NE0017,2026-08-18 07:00:00,2026-08-18-07,111600,10800,111500,connected,100.64.0.16,NBH,ST0402,1.2.1,40.6,10800,2026-08-18 07:00:00,111600,10800,111500,10800,CPE,1.2.1,ZTE,SYNTH00000017,2026-08-18 07:00:00,demo_acc0017,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP019007,CPE0020,NE0020,2026-08-18 07:00:00,2026-08-18-07,111600,10800,111500,connected,100.64.0.19,NBH,ST0401,1.2.1,37.93,10800,2026-08-18 07:00:00,111600,10800,111500,10800,CPE,1.2.1,ZTE,SYNTH00000020,2026-08-18 07:00:00,demo_acc0020,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP022007,CPE0023,NE0023,2026-08-18 07:00:00,2026-08-18-07,111600,10800,111500,connected,100.64.0.22,HCM,ST0501,1.2.1,35.22,10800,2026-08-18 07:00:00,111600,10800,111500,10800,CPE,1.2.1,ZTE,SYNTH00000023,2026-08-18 07:00:00,demo_acc0023,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP025007,CPE0026,NE0026,2026-08-18 07:00:00,2026-08-18-07,111600,10800,111500,connected,100.64.0.25,KHA,ST0601,1.2.1,50.33,10800,2026-08-18 07:00:00,111600,10800,111500,10800,CPE,1.2.1,ZTE,SYNTH00000026,2026-08-18 07:00:00,demo_acc0026,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP028007,CPE0029,NE0029,2026-08-18 07:00:00,2026-08-18-07,111600,10800,111500,connected,100.64.0.28,KHA,ST0602,1.2.1,49.8,10800,2026-08-18 07:00:00,111600,10800,111500,10800,CPE,1.2.1,ZTE,SYNTH00000029,2026-08-18 07:00:00,demo_acc0029,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP002008,CPE0003,NE0003,2026-08-18 08:00:00,2026-08-18-08,115200,10800,115100,connected,100.64.0.2,DBN,ST0101,1.2.1,35.61,10800,2026-08-18 08:00:00,115200,10800,115100,10800,CPE,1.2.1,ZTE,SYNTH00000003,2026-08-18 08:00:00,demo_acc0003,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP005008,CPE0006,NE0006,2026-08-18 08:00:00,2026-08-18-08,115200,10800,115100,connected,100.64.0.5,SLA,ST0201,1.2.1,48.68,10800,2026-08-18 08:00:00,115200,10800,115100,10800,CPE,1.2.1,ZTE,SYNTH00000006,2026-08-18 08:00:00,demo_acc0006,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP008008,CPE0009,NE0009,2026-08-18 08:00:00,2026-08-18-08,115200,10800,115100,connected,100.64.0.8,SLA,ST0202,1.2.1,39.46,10800,2026-08-18 08:00:00,115200,10800,115100,10800,CPE,1.2.1,ZTE,SYNTH00000009,2026-08-18 08:00:00,demo_acc0009,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP011008,CPE0012,NE0012,2026-08-18 08:00:00,2026-08-18-08,115200,10800,115100,connected,100.64.0.11,CMU,ST0302,1.2.1,38.77,10800,2026-08-18 08:00:00,115200,10800,115100,10800,CPE,1.2.1,ZTE,SYNTH00000012,2026-08-18 08:00:00,demo_acc0012,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP014008,CPE0015,NE0015,2026-08-18 08:00:00,2026-08-18-08,115200,10800,115100,connected,100.64.0.14,CMU,ST0301,1.2.1,35.78,10800,2026-08-18 08:00:00,115200,10800,115100,10800,CPE,1.2.1,ZTE,SYNTH00000015,2026-08-18 08:00:00,demo_acc0015,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP017008,CPE0018,NE0018,2026-08-18 08:00:00,2026-08-18-08,115200,10800,115100,connected,100.64.0.17,NBH,ST0401,1.2.1,43.4,10800,2026-08-18 08:00:00,115200,10800,115100,10800,CPE,1.2.1,ZTE,SYNTH00000018,2026-08-18 08:00:00,demo_acc0018,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP020008,CPE0021,NE0021,2026-08-18 08:00:00,2026-08-18-08,115200,10800,115100,connected,100.64.0.20,HCM,ST0501,1.2.1,43.5,10800,2026-08-18 08:00:00,115200,10800,115100,10800,CPE,1.2.1,ZTE,SYNTH00000021,2026-08-18 08:00:00,demo_acc0021,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP023008,CPE0024,NE0024,2026-08-18 08:00:00,2026-08-18-08,115200,10800,115100,connected,100.64.0.23,HCM,ST0502,1.2.1,43.64,10800,2026-08-18 08:00:00,115200,10800,115100,10800,CPE,1.2.1,ZTE,SYNTH00000024,2026-08-18 08:00:00,demo_acc0024,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP026008,CPE0027,NE0027,2026-08-18 08:00:00,2026-08-18-08,115200,10800,115100,connected,100.64.0.26,KHA,ST0602,1.2.1,36.95,10800,2026-08-18 08:00:00,115200,10800,115100,10800,CPE,1.2.1,ZTE,SYNTH00000027,2026-08-18 08:00:00,demo_acc0027,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP029008,CPE0030,NE0030,2026-08-18 08:00:00,2026-08-18-08,115200,10800,115100,connected,100.64.0.29,KHA,ST0601,1.2.1,49.2,10800,2026-08-18 08:00:00,115200,10800,115100,10800,CPE,1.2.1,ZTE,SYNTH00000030,2026-08-18 08:00:00,demo_acc0030,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP000009,CPE0001,NE0001,2026-08-18 09:00:00,2026-08-18-09,118800,10800,118700,connected,100.64.0.0,DBN,ST0101,1.2.1,45.14,10800,2026-08-18 09:00:00,118800,10800,118700,10800,CPE,1.2.1,ZTE,SYNTH00000001,2026-08-18 09:00:00,demo_acc0001,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP003009,CPE0004,NE0004,2026-08-18 09:00:00,2026-08-18-09,118800,10800,118700,connected,100.64.0.3,DBN,ST0102,1.2.1,52.85,10800,2026-08-18 09:00:00,118800,10800,118700,10800,CPE,1.2.1,ZTE,SYNTH00000004,2026-08-18 09:00:00,demo_acc0004,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP006009,CPE0007,NE0007,2026-08-18 09:00:00,2026-08-18-09,118800,10800,118700,connected,100.64.0.6,SLA,ST0202,1.2.1,40.64,10800,2026-08-18 09:00:00,118800,10800,118700,10800,CPE,1.2.1,ZTE,SYNTH00000007,2026-08-18 09:00:00,demo_acc0007,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP009009,CPE0010,NE0010,2026-08-18 09:00:00,2026-08-18-09,118800,10800,118700,connected,100.64.0.9,SLA,ST0201,1.2.1,35.38,10800,2026-08-18 09:00:00,118800,10800,118700,10800,CPE,1.2.1,ZTE,SYNTH00000010,2026-08-18 09:00:00,demo_acc0010,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP012009,CPE0013,NE0013,2026-08-18 09:00:00,2026-08-18-09,118800,10800,118700,connected,100.64.0.12,CMU,ST0301,1.2.1,54.03,10800,2026-08-18 09:00:00,118800,10800,118700,10800,CPE,1.2.1,ZTE,SYNTH00000013,2026-08-18 09:00:00,demo_acc0013,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP015009,CPE0016,NE0016,2026-08-18 09:00:00,2026-08-18-09,118800,10800,118700,connected,100.64.0.15,NBH,ST0401,1.2.1,38.03,10800,2026-08-18 09:00:00,118800,10800,118700,10800,CPE,1.2.1,ZTE,SYNTH00000016,2026-08-18 09:00:00,demo_acc0016,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP018009,CPE0019,NE0019,2026-08-18 09:00:00,2026-08-18-09,118800,10800,118700,connected,100.64.0.18,NBH,ST0402,1.2.1,49.68,10800,2026-08-18 09:00:00,118800,10800,118700,10800,CPE,1.2.1,ZTE,SYNTH00000019,2026-08-18 09:00:00,demo_acc0019,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP021009,CPE0022,NE0022,2026-08-18 09:00:00,2026-08-18-09,118800,10800,118700,connected,100.64.0.21,HCM,ST0502,1.2.1,53.87,10800,2026-08-18 09:00:00,118800,10800,118700,10800,CPE,1.2.1,ZTE,SYNTH00000022,2026-08-18 09:00:00,demo_acc0022,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP024009,CPE0025,NE0025,2026-08-18 09:00:00,2026-08-18-09,118800,10800,118700,connected,100.64.0.24,HCM,ST0501,1.2.1,53.18,10800,2026-08-18 09:00:00,118800,10800,118700,10800,CPE,1.2.1,ZTE,SYNTH00000025,2026-08-18 09:00:00,demo_acc0025,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP027009,CPE0028,NE0028,2026-08-18 09:00:00,2026-08-18-09,118800,10800,118700,connected,100.64.0.27,KHA,ST0601,1.2.1,47.64,10800,2026-08-18 09:00:00,118800,10800,118700,10800,CPE,1.2.1,ZTE,SYNTH00000028,2026-08-18 09:00:00,demo_acc0028,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP001010,CPE0002,NE0002,2026-08-18 10:00:00,2026-08-18-10,122400,10800,122300,connected,100.64.0.1,DBN,ST0102,1.2.1,35.23,10800,2026-08-18 10:00:00,122400,10800,122300,10800,CPE,1.2.1,ZTE,SYNTH00000002,2026-08-18 10:00:00,demo_acc0002,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP004010,CPE0005,NE0005,2026-08-18 10:00:00,2026-08-18-10,122400,10800,122300,connected,100.64.0.4,DBN,ST0101,1.2.1,40.42,10800,2026-08-18 10:00:00,122400,10800,122300,10800,CPE,1.2.1,ZTE,SYNTH00000005,2026-08-18 10:00:00,demo_acc0005,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP007010,CPE0008,NE0008,2026-08-18 10:00:00,2026-08-18-10,122400,10800,122300,connected,100.64.0.7,SLA,ST0201,1.2.1,49.83,10800,2026-08-18 10:00:00,122400,10800,122300,10800,CPE,1.2.1,ZTE,SYNTH00000008,2026-08-18 10:00:00,demo_acc0008,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP010010,CPE0011,NE0011,2026-08-18 10:00:00,2026-08-18-10,122400,10800,122300,connected,100.64.0.10,CMU,ST0301,1.2.1,36.42,10800,2026-08-18 10:00:00,122400,10800,122300,10800,CPE,1.2.1,ZTE,SYNTH00000011,2026-08-18 10:00:00,demo_acc0011,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP013010,CPE0014,NE0014,2026-08-18 10:00:00,2026-08-18-10,122400,10800,122300,connected,100.64.0.13,CMU,ST0302,1.2.1,53.41,10800,2026-08-18 10:00:00,122400,10800,122300,10800,CPE,1.2.1,ZTE,SYNTH00000014,2026-08-18 10:00:00,demo_acc0014,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP016010,CPE0017,NE0017,2026-08-18 10:00:00,2026-08-18-10,122400,10800,122300,connected,100.64.0.16,NBH,ST0402,1.2.1,51.83,10800,2026-08-18 10:00:00,122400,10800,122300,10800,CPE,1.2.1,ZTE,SYNTH00000017,2026-08-18 10:00:00,demo_acc0017,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP019010,CPE0020,NE0020,2026-08-18 10:00:00,2026-08-18-10,122400,10800,122300,connected,100.64.0.19,NBH,ST0401,1.2.1,46.85,10800,2026-08-18 10:00:00,122400,10800,122300,10800,CPE,1.2.1,ZTE,SYNTH00000020,2026-08-18 10:00:00,demo_acc0020,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP022010,CPE0023,NE0023,2026-08-18 10:00:00,2026-08-18-10,122400,10800,122300,connected,100.64.0.22,HCM,ST0501,1.2.1,52.82,10800,2026-08-18 10:00:00,122400,10800,122300,10800,CPE,1.2.1,ZTE,SYNTH00000023,2026-08-18 10:00:00,demo_acc0023,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP025010,CPE0026,NE0026,2026-08-18 10:00:00,2026-08-18-10,122400,10800,122300,connected,100.64.0.25,KHA,ST0601,1.2.1,45.19,10800,2026-08-18 10:00:00,122400,10800,122300,10800,CPE,1.2.1,ZTE,SYNTH00000026,2026-08-18 10:00:00,demo_acc0026,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP028010,CPE0029,NE0029,2026-08-18 10:00:00,2026-08-18-10,122400,10800,122300,connected,100.64.0.28,KHA,ST0602,1.2.1,35.61,10800,2026-08-18 10:00:00,122400,10800,122300,10800,CPE,1.2.1,ZTE,SYNTH00000029,2026-08-18 10:00:00,demo_acc0029,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP002011,CPE0003,NE0003,2026-08-18 11:00:00,2026-08-18-11,126000,10800,125900,connected,100.64.0.2,DBN,ST0101,1.2.1,36.15,10800,2026-08-18 11:00:00,126000,10800,125900,10800,CPE,1.2.1,ZTE,SYNTH00000003,2026-08-18 11:00:00,demo_acc0003,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP005011,CPE0006,NE0006,2026-08-18 11:00:00,2026-08-18-11,126000,10800,125900,connected,100.64.0.5,SLA,ST0201,1.2.1,47.51,10800,2026-08-18 11:00:00,126000,10800,125900,10800,CPE,1.2.1,ZTE,SYNTH00000006,2026-08-18 11:00:00,demo_acc0006,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP008011,CPE0009,NE0009,2026-08-18 11:00:00,2026-08-18-11,126000,10800,125900,connected,100.64.0.8,SLA,ST0202,1.2.1,41.67,10800,2026-08-18 11:00:00,126000,10800,125900,10800,CPE,1.2.1,ZTE,SYNTH00000009,2026-08-18 11:00:00,demo_acc0009,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP011011,CPE0012,NE0012,2026-08-18 11:00:00,2026-08-18-11,126000,10800,125900,connected,100.64.0.11,CMU,ST0302,1.2.1,52.63,10800,2026-08-18 11:00:00,126000,10800,125900,10800,CPE,1.2.1,ZTE,SYNTH00000012,2026-08-18 11:00:00,demo_acc0012,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP014011,CPE0015,NE0015,2026-08-18 11:00:00,2026-08-18-11,126000,10800,125900,connected,100.64.0.14,CMU,ST0301,1.2.1,42.14,10800,2026-08-18 11:00:00,126000,10800,125900,10800,CPE,1.2.1,ZTE,SYNTH00000015,2026-08-18 11:00:00,demo_acc0015,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP017011,CPE0018,NE0018,2026-08-18 11:00:00,2026-08-18-11,126000,10800,125900,connected,100.64.0.17,NBH,ST0401,1.2.1,46.85,10800,2026-08-18 11:00:00,126000,10800,125900,10800,CPE,1.2.1,ZTE,SYNTH00000018,2026-08-18 11:00:00,demo_acc0018,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP020011,CPE0021,NE0021,2026-08-18 11:00:00,2026-08-18-11,126000,10800,125900,connected,100.64.0.20,HCM,ST0501,1.2.1,42.2,10800,2026-08-18 11:00:00,126000,10800,125900,10800,CPE,1.2.1,ZTE,SYNTH00000021,2026-08-18 11:00:00,demo_acc0021,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP023011,CPE0024,NE0024,2026-08-18 11:00:00,2026-08-18-11,126000,10800,125900,connected,100.64.0.23,HCM,ST0502,1.2.1,41.52,10800,2026-08-18 11:00:00,126000,10800,125900,10800,CPE,1.2.1,ZTE,SYNTH00000024,2026-08-18 11:00:00,demo_acc0024,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP026011,CPE0027,NE0027,2026-08-18 11:00:00,2026-08-18-11,126000,10800,125900,connected,100.64.0.26,KHA,ST0602,1.2.1,53.79,10800,2026-08-18 11:00:00,126000,10800,125900,10800,CPE,1.2.1,ZTE,SYNTH00000027,2026-08-18 11:00:00,demo_acc0027,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP029011,CPE0030,NE0030,2026-08-18 11:00:00,2026-08-18-11,126000,10800,125900,connected,100.64.0.29,KHA,ST0601,1.2.1,38.63,10800,2026-08-18 11:00:00,126000,10800,125900,10800,CPE,1.2.1,ZTE,SYNTH00000030,2026-08-18 11:00:00,demo_acc0030,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP000012,CPE0001,NE0001,2026-08-18 12:00:00,2026-08-18-12,129600,10800,129500,connected,100.64.0.0,DBN,ST0101,1.2.1,35.29,10800,2026-08-18 12:00:00,129600,10800,129500,10800,CPE,1.2.1,ZTE,SYNTH00000001,2026-08-18 12:00:00,demo_acc0001,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
