wifi_id,device_id,record_time,date_hour,ssid,band,channel,standard,signal_dbm,noise_dbm,client_count,tx_rate_mbps,rx_rate_mbps,retry_rate,province_code,duration,ne_id,created_date,wifi_name,wifi_max_bit_rate,wifi_channel,wifi_ssid,wifi_standard,wifi_regulatory_domain,wifi_total_bytes_sent,wifi_total_bytes_received,wifi_total_packets_sent,wifi_total_packets_received,wifi_total_associations,wifi_error_sent,wifi_error_received,wifi_total_psk_failures,wifi_total_integrity_failures,wifi_transmit_power,ip_address,connect_status,product_class,sw_version,hardware_version,manufacture
WIFI004007,CPE0005,2026-08-18 07:00:00,2026-08-18-07,SYNTH-004,5GHz,36,802.11ac,-45.22,-90,6,193.79,286.65,0.01,DBN,3600,NE0005,2026-08-18 07:00:00,SYNTH-004,193.79,36,SYNTH-004,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.4,connected,CPE,1.2.1,,ZTE
WIFI007007,CPE0008,2026-08-18 07:00:00,2026-08-18-07,SYNTH-007,5GHz,48,802.11ac,-68.41,-90,9,352.64,363.44,0.07,SLA,3600,NE0008,2026-08-18 07:00:00,SYNTH-007,352.64,48,SYNTH-007,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.7,connected,CPE,1.2.1,,ZTE
WIFI010007,CPE0011,2026-08-18 07:00:00,2026-08-18-07,SYNTH-010,5GHz,44,802.11ac,-68.96,-90,6,247.29,333.49,0.06,CMU,3600,NE0011,2026-08-18 07:00:00,SYNTH-010,247.29,44,SYNTH-010,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.10,connected,CPE,1.2.1,,ZTE
WIFI013007,CPE0014,2026-08-18 07:00:00,2026-08-18-07,SYNTH-013,5GHz,40,802.11ac,-58.71,-90,1,162.38,231.62,0.11,CMU,3600,NE0014,2026-08-18 07:00:00,SYNTH-013,162.38,40,SYNTH-013,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.13,connected,CPE,1.2.1,,ZTE
WIFI016007,CPE0017,2026-08-18 07:00:00,2026-08-18-07,SYNTH-016,5GHz,36,802.11ac,-45.28,-90,5,118.07,129.08,0.02,NBH,3600,NE0017,2026-08-18 07:00:00,SYNTH-016,118.07,36,SYNTH-016,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.16,connected,CPE,1.2.1,,ZTE
WIFI019007,CPE0020,2026-08-18 07:00:00,2026-08-18-07,SYNTH-019,5GHz,48,802.11ac,-64.1,-90,7,83.62,334.85,0.04,NBH,3600,NE0020,2026-08-18 07:00:00,SYNTH-019,83.62,48,SYNTH-019,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.19,connected,CPE,1.2.1,,ZTE
WIFI022007,CPE0023,2026-08-18 07:00:00,2026-08-18-07,SYNTH-022,5GHz,44,802.11ac,-60.02,-90,1,124.45,319.7,0.07,HCM,3600,NE0023,2026-08-18 07:00:00,SYNTH-022,124.45,44,SYNTH-022,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.22,connected,CPE,1.2.1,,ZTE
WIFI025007,CPE0026,2026-08-18 07:00:00,2026-08-18-07,SYNTH-025,5GHz,40,802.11ac,-68.65,-90,8,293.24,269.21,0.03,KHA,3600,NE0026,2026-08-18 07:00:00,SYNTH-025,293.24,40,SYNTH-025,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.25,connected,CPE,1.2.1,,ZTE
WIFI028007,CPE0029,2026-08-18 07:00:00,2026-08-18-07,SYNTH-028,5GHz,36,802.11ac,-59.88,-90,1,347.3,272.43,0.12,KHA,3600,NE0029,2026-08-18 07:00:00,SYNTH-028,347.3,36,SYNTH-028,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.28,connected,CPE,1.2.1,,ZTE
WIFI002008,CPE0003,2026-08-18 08:00:00,2026-08-18-08,SYNTH-002,5GHz,44,802.11ac,-59.93,-90,3,227.06,399.12,0.06,DBN,3600,NE0003,2026-08-18 08:00:00,SYNTH-002,227.06,44,SYNTH-002,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.2,connected,CPE,1.2.1,,ZTE
WIFI005008,CPE0006,2026-08-18 08:00:00,2026-08-18-08,SYNTH-005,5GHz,40,802.11ac,-61.13,-90,2,128.68,246.57,0.06,SLA,3600,NE0006,2026-08-18 08:00:00,SYNTH-005,128.68,40,SYNTH-005,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.5,connected,CPE,1.2.1,,ZTE
WIFI008008,CPE0009,2026-08-18 08:00:00,2026-08-18-08,SYNTH-008,5GHz,36,802.11ac,-66.54,-90,5,105.17,331.83,0.09,SLA,3600,NE0009,2026-08-18 08:00:00,SYNTH-008,105.17,36,SYNTH-008,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.8,connected,CPE,1.2.1,,ZTE
WIFI011008,CPE0012,2026-08-18 08:00:00,2026-08-18-08,SYNTH-011,5GHz,48,802.11ac,-47.11,-90,4,138.42,251.39,0.1,CMU,3600,NE0012,2026-08-18 08:00:00,SYNTH-011,138.42,48,SYNTH-011,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.11,connected,CPE,1.2.1,,ZTE
WIFI014008,CPE0015,2026-08-18 08:00:00,2026-08-18-08,SYNTH-014,5GHz,44,802.11ac,-62.43,-90,8,217.7,216.42,0.08,CMU,3600,NE0015,2026-08-18 08:00:00,SYNTH-014,217.7,44,SYNTH-014,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.14,connected,CPE,1.2.1,,ZTE
WIFI017008,CPE0018,2026-08-18 08:00:00,2026-08-18-08,SYNTH-017,5GHz,40,802.11ac,-65.31,-90,5,150.02,170.26,0.02,NBH,3600,NE0018,2026-08-18 08:00:00,SYNTH-017,150.02,40,SYNTH-017,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.17,connected,CPE,1.2.1,,ZTE
WIFI020008,CPE0021,2026-08-18 08:00:00,2026-08-18-08,SYNTH-020,5GHz,36,802.11ac,-45.26,-90,2,363.38,339.02,0.03,HCM,3600,NE0021,2026-08-18 08:00:00,SYNTH-020,363.38,36,SYNTH-020,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.20,connected,CPE,1.2.1,,ZTE
WIFI023008,CPE0024,2026-08-18 08:00:00,2026-08-18-08,SYNTH-023,5GHz,48,802.11ac,-47.69,-90,5,261.13,84.96,0.03,HCM,3600,NE0024,2026-08-18 08:00:00,SYNTH-023,261.13,48,SYNTH-023,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.23,connected,CPE,1.2.1,,ZTE
WIFI026008,CPE0027,2026-08-18 08:00:00,2026-08-18-08,SYNTH-026,5GHz,44,802.11ac,-51.27,-90,8,289.11,145.62,0.01,KHA,3600,NE0027,2026-08-18 08:00:00,SYNTH-026,289.11,44,SYNTH-026,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.26,connected,CPE,1.2.1,,ZTE
WIFI029008,CPE0030,2026-08-18 08:00:00,2026-08-18-08,SYNTH-029,5GHz,40,802.11ac,-55.27,-90,6,170.48,124.55,0.04,KHA,3600,NE0030,2026-08-18 08:00:00,SYNTH-029,170.48,40,SYNTH-029,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.29,connected,CPE,1.2.1,,ZTE
WIFI000009,CPE0001,2026-08-18 09:00:00,2026-08-18-09,SYNTH-000,5GHz,36,802.11ac,-68.64,-90,1,377.15,361.77,0.09,DBN,3600,NE0001,2026-08-18 09:00:00,SYNTH-000,377.15,36,SYNTH-000,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.0,connected,CPE,1.2.1,,ZTE
WIFI003009,CPE0004,2026-08-18 09:00:00,2026-08-18-09,SYNTH-003,5GHz,48,802.11ac,-63.81,-90,4,99.09,357.79,0.05,DBN,3600,NE0004,2026-08-18 09:00:00,SYNTH-003,99.09,48,SYNTH-003,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.3,connected,CPE,1.2.1,,ZTE
WIFI006009,CPE0007,2026-08-18 09:00:00,2026-08-18-09,SYNTH-006,5GHz,44,802.11ac,-59.24,-90,1,254.55,238.49,0.1,SLA,3600,NE0007,2026-08-18 09:00:00,SYNTH-006,254.55,44,SYNTH-006,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.6,connected,CPE,1.2.1,,ZTE
WIFI009009,CPE0010,2026-08-18 09:00:00,2026-08-18-09,SYNTH-009,5GHz,40,802.11ac,-55.49,-90,4,391.86,384.47,0.07,SLA,3600,NE0010,2026-08-18 09:00:00,SYNTH-009,391.86,40,SYNTH-009,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.9,connected,CPE,1.2.1,,ZTE
WIFI012009,CPE0013,2026-08-18 09:00:00,2026-08-18-09,SYNTH-012,5GHz,36,802.11ac,-55.57,-90,5,254.5,355.38,0.07,CMU,3600,NE0013,2026-08-18 09:00:00,SYNTH-012,254.5,36,SYNTH-012,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.12,connected,CPE,1.2.1,,ZTE
WIFI015009,CPE0016,2026-08-18 09:00:00,2026-08-18-09,SYNTH-015,5GHz,48,802.11ac,-52.74,-90,3,304.13,278.72,0.06,NBH,3600,NE0016,2026-08-18 09:00:00,SYNTH-015,304.13,48,SYNTH-015,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.15,connected,CPE,1.2.1,,ZTE
WIFI018009,CPE0019,2026-08-18 09:00:00,2026-08-18-09,SYNTH-018,5GHz,44,802.11ac,-45.53,-90,8,289.39,252.56,0.05,NBH,3600,NE0019,2026-08-18 09:00:00,SYNTH-018,289.39,44,SYNTH-018,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.18,connected,CPE,1.2.1,,ZTE
WIFI021009,CPE0022,2026-08-18 09:00:00,2026-08-18-09,SYNTH-021,5GHz,40,802.11ac,-49.07,-90,6,145.02,397.37,0.07,HCM,3600,NE0022,2026-08-18 09:00:00,SYNTH-021,145.02,40,SYNTH-021,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.21,connected,CPE,1.2.1,,ZTE
WIFI024009,CPE0025,2026-08-18 09:00:00,2026-08-18-09,SYNTH-024,5GHz,36,802.11ac,-70.62,-90,7,317.7,131.36,0.06,HCM,3600,NE0025,2026-08-18 09:00:00,SYNTH-024,317.7,36,SYNTH-024,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.24,connected,CPE,1.2.1,,ZTE
WIFI027009,CPE0028,2026-08-18 09:00:00,2026-08-18-09,SYNTH-027,5GHz,48,802.11ac,-50.11,-90,6,235.4,273.68,0.05,KHA,3600,NE0028,2026-08-18 09:00:00,SYNTH-027,235.4,48,SYNTH-027,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.27,connected,CPE,1.2.1,,ZTE
WIFI001010,CPE0002,2026-08-18 10:00:00,2026-08-18-10,SYNTH-001,5GHz,40,802.11ac,-59.93,-90,7,88.05,274.23,0.09,DBN,3600,NE0002,2026-08-18 10:00:00,SYNTH-001,88.05,40,SYNTH-001,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.1,connected,CPE,1.2.1,,ZTE
WIFI004010,CPE0005,2026-08-18 10:00:00,2026-08-18-10,SYNTH-004,5GHz,36,802.11ac,-60.32,-90,2,94.46,100.97,0.06,DBN,3600,NE0005,2026-08-18 10:00:00,SYNTH-004,94.46,36,SYNTH-004,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.4,connected,CPE,1.2.1,,ZTE
WIFI007010,CPE0008,2026-08-18 10:00:00,2026-08-18-10,SYNTH-007,5GHz,48,802.11ac,-53.14,-90,8,163.5,122.83,0.08,SLA,3600,NE0008,2026-08-18 10:00:00,SYNTH-007,163.5,48,SYNTH-007,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.7,connected,CPE,1.2.1,,ZTE
WIFI010010,CPE0011,2026-08-18 10:00:00,2026-08-18-10,SYNTH-010,5GHz,44,802.11ac,-64.68,-90,7,257.57,329.72,0.1,CMU,3600,NE0011,2026-08-18 10:00:00,SYNTH-010,257.57,44,SYNTH-010,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.10,connected,CPE,1.2.1,,ZTE
WIFI013010,CPE0014,2026-08-18 10:00:00,2026-08-18-10,SYNTH-013,5GHz,40,802.11ac,-53.6,-90,5,209.55,219.6,0.1,CMU,3600,NE0014,2026-08-18 10:00:00,SYNTH-013,209.55,40,SYNTH-013,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.13,connected,CPE,1.2.1,,ZTE
WIFI016010,CPE0017,2026-08-18 10:00:00,2026-08-18-10,SYNTH-016,5GHz,36,802.11ac,-47.18,-90,4,187.1,111.21,0.08,NBH,3600,NE0017,2026-08-18 10:00:00,SYNTH-016,187.1,36,SYNTH-016,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.16,connected,CPE,1.2.1,,ZTE
WIFI019010,CPE0020,2026-08-18 10:00:00,2026-08-18-10,SYNTH-019,5GHz,48,802.11ac,-66.92,-90,4,192.84,339.79,0.08,NBH,3600,NE0020,2026-08-18 10:00:00,SYNTH-019,192.84,48,SYNTH-019,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.19,connected,CPE,1.2.1,,ZTE
WIFI022010,CPE0023,2026-08-18 10:00:00,2026-08-18-10,SYNTH-022,5GHz,44,802.11ac,-60.91,-90,8,332.02,296.91,0.05,HCM,3600,NE0023,2026-08-18 10:00:00,SYNTH-022,332.02,44,SYNTH-022,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.22,connected,CPE,1.2.1,,ZTE
WIFI025010,CPE0026,2026-08-18 10:00:00,2026-08-18-10,SYNTH-025,5GHz,40,802.11ac,-57.9,-90,3,379.06,149.71,0.1,KHA,3600,NE0026,2026-08-18 10:00:00,SYNTH-025,379.06,40,SYNTH-025,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.25,connected,CPE,1.2.1,,ZTE
WIFI028010,CPE0029,2026-08-18 10:00:00,2026-08-18-10,SYNTH-028,5GHz,36,802.11ac,-69.67,-90,4,369.51,383.09,0.11,KHA,3600,NE0029,2026-08-18 10:00:00,SYNTH-028,369.51,36,SYNTH-028,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.28,connected,CPE,1.2.1,,ZTE
WIFI002011,CPE0003,2026-08-18 11:00:00,2026-08-18-11,SYNTH-002,5GHz,44,802.11ac,-53.99,-90,1,374.77,350.66,0.11,DBN,3600,NE0003,2026-08-18 11:00:00,SYNTH-002,374.77,44,SYNTH-002,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.2,connected,CPE,1.2.1,,ZTE
WIFI005011,CPE0006,2026-08-18 11:00:00,2026-08-18-11,SYNTH-005,5GHz,40,802.11ac,-48.92,-90,3,333.12,146.69,0.03,SLA,3600,NE0006,2026-08-18 11:00:00,SYNTH-005,333.12,40,SYNTH-005,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.5,connected,CPE,1.2.1,,ZTE
WIFI008011,CPE0009,2026-08-18 11:00:00,2026-08-18-11,SYNTH-008,5GHz,36,802.11ac,-51.25,-90,3,167.6,257.81,0.03,SLA,3600,NE0009,2026-08-18 11:00:00,SYNTH-008,167.6,36,SYNTH-008,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.8,connected,CPE,1.2.1,,ZTE
WIFI011011,CPE0012,2026-08-18 11:00:00,2026-08-18-11,SYNTH-011,5GHz,48,802.11ac,-45.47,-90,6,96.51,329.03,0.03,CMU,3600,NE0012,2026-08-18 11:00:00,SYNTH-011,96.51,48,SYNTH-011,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.11,connected,CPE,1.2.1,,ZTE
WIFI014011,CPE0015,2026-08-18 11:00:00,2026-08-18-11,SYNTH-014,5GHz,44,802.11ac,-47.33,-90,8,176.25,112.34,0.02,CMU,3600,NE0015,2026-08-18 11:00:00,SYNTH-014,176.25,44,SYNTH-014,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.14,connected,CPE,1.2.1,,ZTE
WIFI017011,CPE0018,2026-08-18 11:00:00,2026-08-18-11,SYNTH-017,5GHz,40,802.11ac,-54.62,-90,3,376.58,101.31,0.1,NBH,3600,NE0018,2026-08-18 11:00:00,SYNTH-017,376.58,40,SYNTH-017,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.17,connected,CPE,1.2.1,,ZTE
WIFI020011,CPE0021,2026-08-18 11:00:00,2026-08-18-11,SYNTH-020,5GHz,36,802.11ac,-54.03,-90,7,112.17,247.51,0.03,HCM,3600,NE0021,2026-08-18 11:00:00,SYNTH-020,112.17,36,SYNTH-020,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.20,connected,CPE,1.2.1,,ZTE
WIFI023011,CPE0024,2026-08-18 11:00:00,2026-08-18-11,SYNTH-023,5GHz,48,802.11ac,-70.18,-90,7,374.36,184.6,0.02,HCM,3600,NE0024,2026-08-18 11:00:00,SYNTH-023,374.36,48,SYNTH-023,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.23,connected,CPE,1.2.1,,ZTE
WIFI026011,CPE0027,2026-08-18 11:00:00,2026-08-18-11,SYNTH-026,5GHz,44,802.11ac,-49.5,-90,8,322.2,91.64,0.01,KHA,3600,NE0027,2026-08-18 11:00:00,SYNTH-026,322.2,44,SYNTH-026,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.26,connected,CPE,1.2.1,,ZTE
WIFI029011,CPE0030,2026-08-18 11:00:00,2026-08-18-11,SYNTH-029,5GHz,40,802.11ac,-54.39,-90,3,115.31,149.37,0.02,KHA,3600,NE0030,2026-08-18 11:00:00,SYNTH-029,115.31,40,SYNTH-029,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.29,connected,CPE,1.2.1,,ZTE
WIFI000012,CPE0001,2026-08-18 12:00:00,2026-08-18-12,SYNTH-000,5GHz,36,802.11ac,-60.77,-90,5,150.81,361.94,0.03,DBN,3600,NE0001,2026-08-18 12:00:00,SYNTH-000,150.81,36,SYNTH-000,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.0,connected,CPE,1.2.1,,ZTE
WIFI003012,CPE0004,2026-08-18 12:00:00,2026-08-18-12,SYNTH-003,5GHz,48,802.11ac,-50.47,-90,5,192.61,135.27,0.08,DBN,3600,NE0004,2026-08-18 12:00:00,SYNTH-003,192.61,48,SYNTH-003,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.3,connected,CPE,1.2.1,,ZTE
WIFI006012,CPE0007,2026-08-18 12:00:00,2026-08-18-12,SYNTH-006,5GHz,44,802.11ac,-69.76,-90,1,219.14,334.98,0.03,SLA,3600,NE0007,2026-08-18 12:00:00,SYNTH-006,219.14,44,SYNTH-006,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.6,connected,CPE,1.2.1,,ZTE
WIFI009012,CPE0010,2026-08-18 12:00:00,2026-08-18-12,SYNTH-009,5GHz,40,802.11ac,-46.1,-90,7,369.67,339.48,0.01,SLA,3600,NE0010,2026-08-18 12:00:00,SYNTH-009,369.67,40,SYNTH-009,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.9,connected,CPE,1.2.1,,ZTE
WIFI012012,CPE0013,2026-08-18 12:00:00,2026-08-18-12,SYNTH-012,5GHz,36,802.11ac,-53.26,-90,2,240.5,376.81,0.09,CMU,3600,NE0013,2026-08-18 12:00:00,SYNTH-012,240.5,36,SYNTH-012,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.12,connected,CPE,1.2.1,,ZTE
WIFI015012,CPE0016,2026-08-18 12:00:00,2026-08-18-12,SYNTH-015,5GHz,48,802.11ac,-50.72,-90,6,191.28,331.99,0.01,NBH,3600,NE0016,2026-08-18 12:00:00,SYNTH-015,191.28,48,SYNTH-015,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.15,connected,CPE,1.2.1,,ZTE
WIFI018012,CPE0019,2026-08-18 12:00:00,2026-08-18-12,SYNTH-018,5GHz,44,802.11ac,-66.55,-90,2,394.76,226.28,0.11,NBH,3600,NE0019,2026-08-18 12:00:00,SYNTH-018,394.76,44,SYNTH-018,802.11ac,VN,100000000,300000000,100000,300000,2,0,0,0,0,18,100.64.0.18,connected,CPE,1.2.1,,ZTE
WIFI021012,CPE0022,2026-08-18 12:00:00,2026-08-18-12,SYNTH-021,5GHz,40,802.11ac,-54.2,-90,6,99.05,190.26,0.09,HCM,3600,NE0022,2026-08-18 12:00:00,SYNTH-021,99.05,40,SYNTH-021,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.21,connected,CPE,1.2.1,,ZTE
WIFI024012,CPE0025,2026-08-18 12:00:00,2026-08-18-12,SYNTH-024,5GHz,36,802.11ac,-68.19,-90,3,177.68,367.99,0.08,HCM,3600,NE0025,2026-08-18 12:00:00,SYNTH-024,177.68,36,SYNTH-024,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.24,connected,CPE,1.2.1,,ZTE
WIFI027012,CPE0028,2026-08-18 12:00:00,2026-08-18-12,SYNTH-027,5GHz,48,802.11ac,-69.08,-90,6,120.99,297.7,0.09,KHA,3600,NE0028,2026-08-18 12:00:00,SYNTH-027,120.99,48,SYNTH-027,802.11ac,VN,300000000,900000000,300000,900000,6,0,0,0,0,18,100.64.0.27,connected,CPE,1.2.1,,ZTE
WIFI001013,CPE0002,2026-08-18 13:00:00,2026-08-18-13,SYNTH-001,5GHz,40,802.11ac,-62.71,-90,3,144.11,127.35,0.02,DBN,3600,NE0002,2026-08-18 13:00:00,SYNTH-001,144.11,40,SYNTH-001,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.1,connected,CPE,1.2.1,,ZTE
WIFI004013,CPE0005,2026-08-18 13:00:00,2026-08-18-13,SYNTH-004,5GHz,36,802.11ac,-47.29,-90,8,359.96,306.68,0.07,DBN,3600,NE0005,2026-08-18 13:00:00,SYNTH-004,359.96,36,SYNTH-004,802.11ac,VN,400000000,1200000000,400000,1200000,8,0,0,0,0,18,100.64.0.4,connected,CPE,1.2.1,,ZTE
WIFI007013,CPE0008,2026-08-18 13:00:00,2026-08-18-13,SYNTH-007,5GHz,48,802.11ac,-56.67,-90,4,280.0,267.85,0.05,SLA,3600,NE0008,2026-08-18 13:00:00,SYNTH-007,280.0,48,SYNTH-007,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.7,connected,CPE,1.2.1,,ZTE
WIFI010013,CPE0011,2026-08-18 13:00:00,2026-08-18-13,SYNTH-010,5GHz,44,802.11ac,-57.41,-90,9,118.46,241.5,0.09,CMU,3600,NE0011,2026-08-18 13:00:00,SYNTH-010,118.46,44,SYNTH-010,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.10,connected,CPE,1.2.1,,ZTE
WIFI013013,CPE0014,2026-08-18 13:00:00,2026-08-18-13,SYNTH-013,5GHz,40,802.11ac,-49.98,-90,1,98.21,155.14,0.04,CMU,3600,NE0014,2026-08-18 13:00:00,SYNTH-013,98.21,40,SYNTH-013,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.13,connected,CPE,1.2.1,,ZTE
WIFI016013,CPE0017,2026-08-18 13:00:00,2026-08-18-13,SYNTH-016,5GHz,36,802.11ac,-60.94,-90,4,331.89,129.77,0.08,NBH,3600,NE0017,2026-08-18 13:00:00,SYNTH-016,331.89,36,SYNTH-016,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.16,connected,CPE,1.2.1,,ZTE
WIFI019013,CPE0020,2026-08-18 13:00:00,2026-08-18-13,SYNTH-019,5GHz,48,802.11ac,-47.87,-90,4,142.49,123.37,0.04,NBH,3600,NE0020,2026-08-18 13:00:00,SYNTH-019,142.49,48,SYNTH-019,802.11ac,VN,200000000,600000000,200000,600000,4,0,0,0,0,18,100.64.0.19,connected,CPE,1.2.1,,ZTE
WIFI022013,CPE0023,2026-08-18 13:00:00,2026-08-18-13,SYNTH-022,5GHz,44,802.11ac,-69.33,-90,1,314.89,333.47,0.12,HCM,3600,NE0023,2026-08-18 13:00:00,SYNTH-022,314.89,44,SYNTH-022,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.22,connected,CPE,1.2.1,,ZTE
WIFI025013,CPE0026,2026-08-18 13:00:00,2026-08-18-13,SYNTH-025,5GHz,40,802.11ac,-50.45,-90,5,236.86,108.8,0.1,KHA,3600,NE0026,2026-08-18 13:00:00,SYNTH-025,236.86,40,SYNTH-025,802.11ac,VN,250000000,750000000,250000,750000,5,0,0,0,0,18,100.64.0.25,connected,CPE,1.2.1,,ZTE
WIFI028013,CPE0029,2026-08-18 13:00:00,2026-08-18-13,SYNTH-028,5GHz,36,802.11ac,-54.1,-90,7,321.93,246.22,0.05,KHA,3600,NE0029,2026-08-18 13:00:00,SYNTH-028,321.93,36,SYNTH-028,802.11ac,VN,350000000,1050000000,350000,1050000,7,0,0,0,0,18,100.64.0.28,connected,CPE,1.2.1,,ZTE
WIFI002014,CPE0003,2026-08-18 14:00:00,2026-08-18-14,SYNTH-002,5GHz,44,802.11ac,-71.12,-90,9,218.97,144.0,0.04,DBN,3600,NE0003,2026-08-18 14:00:00,SYNTH-002,218.97,44,SYNTH-002,802.11ac,VN,450000000,1350000000,450000,1350000,9,0,0,0,0,18,100.64.0.2,connected,CPE,1.2.1,,ZTE
WIFI005014,CPE0006,2026-08-18 14:00:00,2026-08-18-14,SYNTH-005,5GHz,40,802.11ac,-60.17,-90,3,355.27,158.63,0.03,SLA,3600,NE0006,2026-08-18 14:00:00,SYNTH-005,355.27,40,SYNTH-005,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.5,connected,CPE,1.2.1,,ZTE
WIFI008014,CPE0009,2026-08-18 14:00:00,2026-08-18-14,SYNTH-008,5GHz,36,802.11ac,-69.68,-90,1,146.36,267.15,0.11,SLA,3600,NE0009,2026-08-18 14:00:00,SYNTH-008,146.36,36,SYNTH-008,802.11ac,VN,50000000,150000000,50000,150000,1,0,0,0,0,18,100.64.0.8,connected,CPE,1.2.1,,ZTE
WIFI011014,CPE0012,2026-08-18 14:00:00,2026-08-18-14,SYNTH-011,5GHz,48,802.11ac,-62.94,-90,3,316.29,246.48,0.12,CMU,3600,NE0012,2026-08-18 14:00:00,SYNTH-011,316.29,48,SYNTH-011,802.11ac,VN,150000000,450000000,150000,450000,3,0,0,0,0,18,100.64.0.11,connected,CPE,1.2.1,,ZTE
